title	originalTitle	sortingTitle	summary	platformList	criticsScore	developers	genres	publishers	releaseDate	originalReleaseDate	themes	gameMins	tags	dlcs	isHidden	osCompatibility	backgroundImage	squareIcon	verticalCover
GRID	GRID	GRID	The Grid is inspired by cyberpunk classics like Tron and Ready Player One: what if you could connect to a gargantuan computer simulation, and go explore many different virtual worlds?\nThe game is simple: there are Eggs hidden across the system. Connect to the Grid and go find them!	['Xbox Live']		['InterUniversal Games']	['Indie']	['InterUniversal Games']	2018-09-13	2018-09-13	['Action', 'Science fiction']				False		https://images.gog.com/a55496192339b4e14d2bedc4a2cfd7ee727a8a2438fefcf824ab44e42ac6baf7_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/f14abc8977d266752825d6ff9ee7d7e5481089628b3a40606a8e28696a03833d_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/f14abc8977d266752825d6ff9ee7d7e5481089628b3a40606a8e28696a03833d_glx_vertical_cover.webp?namespace=gamesdb
Grid 2	Grid 2	Grid 2	Be fast, be first and be famous as the race returns in GRID 2, the sequel to the BAFTA-award winning, multi-million selling Race Driver: GRID.	['Humble Bundle', 'Steam']	81	['Codemasters Southam']	['Racing', 'Simulator', 'Sport']	['Codemasters', 'Feral Interactive']	2013-05-27	2013-05-27	['Non-fiction']		Key	['GRID 2 - Bathurst Track Pack', 'GRID 2 - Spa-Francorchamps Track Pack']	False	['Linux', 'macOS', 'Windows']	https://images.gog.com/b30e16b18500f688ad80203fff35da1bb482288bc48c7dbc27e2b5d7fd2a326b_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/f2406805d788cf9d9fa82410de759703c8013b5254181290e6657af5d6f709e0_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/2ffe2ba1f91b9c7251a050246035c02e3193cfa71451d02fe1e033611102019e_glx_vertical_cover.webp?namespace=gamesdb
Grim Fandango Remastered	Grim Fandango Remastered	Grim Fandango Remastered	Something's rotten in the land of the dead, and you're being played for a sucker. Meet Manny Calavera, travel agent at the Department of Death. He sells luxury packages to souls on their four-year journey to eternal rest. But there's trouble in paradise. Help Manny untangle himself from a conspiracy that threatens his very salvation.\n\nOne of the most acclaimed adventure games of all time is now back, better than ever. Grim Fandango's epic story of four years in the life (or death) of Manny Calavera, travel agent to the dead, has been remastered to look, sound, and control even better than when it won GameSpot's Game of the Year award upon its original launch. Grim Fandango still stands as a classic of the genre, with unforgettable characters and unique combination of film noir and Mexican folklore.	['GOG', 'Humble Bundle', 'Steam', 'Xbox Live']	82	['Double Fine Productions']	['Adventure', 'Point-and-click', 'Puzzle']	['Double Fine Productions']	2015-01-27	2015-01-27	['Comedy', 'Drama']		['Key', 'Played']		False	['Linux', 'macOS', 'Windows']	https://images.gog.com/d7d48696c490a426f6a899d80b70cbe129ba46a78ddef0843c201041113dcd41_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/9b7140f800c9da86be7fa106921c4657a89c809189cdd7b4f7c2748fe83c68b9_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/9b7140f800c9da86be7fa106921c4657a89c809189cdd7b4f7c2748fe83c68b9_glx_vertical_cover.webp?namespace=gamesdb
GRIP	GRIP	GRIP	Inspired by the Rollcage games of 1999 and 2000, GRIP is a new IP for a new generation. A return to the hardcore combat racer, bristling with heavy weapons and packing ferocious speed, the game is an intense, sensory feast.\n\nHarnessing the awesome potential of Epic's Unreal Engine 4, GRIP will take you back to your nostalgic past, while simultaneously propelling you into a kick-ass future.	['Amazon']	50	['Caged Element']	['Indie', 'Racing']	['Wired Productions']	2018-11-06	2018-11-06	['Action', 'Science fiction']				False	['Windows']	https://images.gog.com/5f53af01428315783fb7c5c8c6e24e5dcc0e4eef83349ff14fea1be7dbdcd596_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/523cd421768ed38d6a4ec49d91256a1de044b7a32d9b3cb7f852d397b1bd8ee4_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/9ab7338d228f1d4961c8ee276368aa986efbe3dafee14a50bbd1d28d08daaba8_glx_vertical_cover.webp?namespace=gamesdb
Grounded	Grounded	Grounded	The world is a vast, beautiful and dangerous place – especially when you have been shrunk to the size of an ant. Explore, build and survive together in this first person, multiplayer, survival-adventure. Can you thrive alongside the hordes of giant insects, fighting to survive the perils of the backyard?	['Xbox Live']	65	['Obsidian Entertainment']	['Adventure']	['Xbox Game Studios']	2020-07-28	2020-07-28	['Action', 'Survival']				False	['Windows']	https://images.gog.com/b1b846bf970b66294a23d5f291bbc284880014767b24c8b2a03b1885364d7c91_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/e1bd5e651f3f49d9ec9f0119ba6acb79c59094ee8f7533173edd4be69ac62a9d_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/acd68f1864b9a3b90872bd928711e9cd1737d43f46edd7f8a7e2f2757f833bae_glx_vertical_cover.webp?namespace=gamesdb
Grow Home	Grow Home	Grow Home	In Grow Home you play as BUD (Botanical Utility Droid), a robot on a mission to save his home planet by harvesting the seeds of a giant alien plant. On his quest BUD will discover a beautiful world of floating islands that are home to some rather strange plants and animals.\nGrow the giant plant and use your unique climbing abilities to reach ever higher ground, but be careful…one wrong move and it’s a long way down!	['Humble Bundle', 'Steam']	78	['Ubisoft Reflections']	['Adventure', 'Indie', 'Platform']	['Ubisoft']	2015-02-04	2015-02-04	['Open world', 'Science fiction']		Key		False	['Linux', 'macOS', 'Windows']	https://images.gog.com/0c45f30e8adafd15d4378483ec8ec80e137c678bac5047373f64f4a2f14b283a_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/0b6447911491e5f272dbf92d64f9ecbf7ae02a2e0b5a98e5c5a1a0c1fa63f7d2_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/d98a3f274ba4cc8a15b3d661f52fb2cc600b2b7f033f12e43a3d2c47e930495f_glx_vertical_cover.webp?namespace=gamesdb
Guacamelee! Super Turbo Championship Edition	Guacamelee! Super Turbo Championship Edition	Guacamelee Super Turbo Championship Edition	"""Guacamelee! STCE is an enhanced version of Guacamelee! Gold Edition that adds in two huge new levels, an explosive new ‘Intenso’ power mode, 4-player local co-op support and more. You’ll need to use every bit of your skill and power to defeat STCE’s new challenges (including a scheming new boss- El Trio de la Muerte), in addition to everything the original game's sprawling world has to throw at you."""	['Steam']	86	['Drinkbox Studios']	"['Adventure', ""Hack and slash/Beat 'em up"", 'Indie', 'Platform']"	['Activision', 'Drinkbox Studios']	2014-08-21	2014-08-21	['Action', 'Comedy', 'Fantasy']	4			False	['Windows']	https://images.gog.com/c1ffa2cef30212a7e557c38eca632e6177d200a696c78844be86b779324b242b_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/aa1ae4f60aa63548d9fef17cea0c2ac24d87a837398c2071d43ae429e17db504_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/aa1ae4f60aa63548d9fef17cea0c2ac24d87a837398c2071d43ae429e17db504_glx_vertical_cover.webp?namespace=gamesdb
Guild of Ascension	Guild of Ascension	Guild of Ascension	Tactical-Action-RPG, mixing Turn-Based Tactics with Real-Time Action combat system. Use your mind to plan ahead and think about the best way to deal with your enemies. Use your skills to execute your actions and chain devastating combo until the last millisecond of your turn.	['Amazon']		['WhileOne Productions']	['Adventure', 'Indie', 'Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)']	['PID Games']	2021-09-21	2021-09-21	['Action']				False		https://images.gog.com/9f6825fa5c6d2b38c9fc44d5cf39688a0296d50f294137a815082688eee967af_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/207f3ec28ccacb6aa3d8ec2101c5e3d3879be64855f3524dd0b65f238cf50b73_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/2335c75af5cb984c6d4930b8c227471f4f873c5947a9ecdf4d6f8d8bab18246e_glx_vertical_cover.webp?namespace=gamesdb
Guild of Dungeoneering	Guild of Dungeoneering	Guild of Dungeoneering	Guild of Dungeoneering is a turn-based dungeon crawler with a twist: instead of controlling the hero you build the dungeon around him. Using cards drawn from your Guild decks you lay down rooms, monsters, traps and of course loot!	['Epic Games Store']	79	['Gambrinous']	['Role-playing (RPG)']	['Versus Evil']	2015-07-15	2015-07-15	['Fantasy']				False	['macOS', 'Windows']	https://images.gog.com/f55298896a1b8a9b8ce949be5ae090690a0d33d0f269d5f7c4959d2a758785df_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/3919bf804726119ed01fa5c414bf5db6c36513abcb7731e380b652a217769900_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/0c2b08dc8ef1eee1128e380a6e11296c6594d11c6cbbd26bcebaabcd352cc43a_glx_vertical_cover.webp?namespace=gamesdb
Guitar Hero Live	Guitar Hero Live	Guitar Hero Live	Guitar Hero Live is an upcoming music game and will serve as a reboot of the Guitar Hero franchise, being the first new entry in the series since Warriors of Rock in 2010. Guitar Hero Live will introduce major changes to the core gameplay and experience of the Guitar Hero franchise, including a revamped guitar controller with a new, 6-button layout, a new in-game presentation style that utilizes full motion video, simulating a real-world concert setting from the perspective of the guitarist, and a new Guitar Hero TV mode to encompass multiplayer and curated playlists in the style of television music channels.	['Xbox Live']	81	['FreeStyleGames']	['Music']	['Activision']	2015-10-20	2015-10-20		1			False		https://images.gog.com/27ac300c0367c97aa3cd80671e8cb1b10d7da8d62d4a3c3f0c0ca5a07ef046d9_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/bc3b8b673af7d13329bd50d0e796577ca1027cbd1712428bd3690107916c9e8f_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/bc3b8b673af7d13329bd50d0e796577ca1027cbd1712428bd3690107916c9e8f_glx_vertical_cover.webp?namespace=gamesdb
The Gunk	The Gunk	Gunk	Gunk is a 2D Platformer inspired by games and it is quite possibly the best game ever made. From the creators of absolutely nothing comes 2019s biggest hit! In this game you play as a snail in a French restaurant.	['Xbox Live']			['Indie']		2022-04-03	2022-04-03					False	['Windows']	https://images.gog.com/5c77df5b7b635ceaafb2995022192bef42163de5b98c9e5d77c6bcd49b105a68_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/9f1c4c6da2c5739117fd1a3b31d64954fd0cd2328c8a157391d0f87e62abc2ef_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/617f7f10f035fd45910bbbc39ffa8982875c5428347308ca3db70df39912fb91_glx_vertical_cover.webp?namespace=gamesdb
Guns of Icarus Alliance	Guns of Icarus Alliance	Guns of Icarus Alliance	Guns of Icarus Alliance is the complete PvE experience while maintaining all the PvP contents, including achievements, progression, cosmetics, and data from Guns of Icarus Online. From a single pilot to as many as 16 players can unite in their battle for the wasteland, completing objectives in all new PvE/Co-op game modes like capturing cargo or destroying drilling platforms. You just need to grab your friends and go. Choose a faction and unlock their special costumes, weapons, and airships as each victory brings your faction one step closer to their ultimate goal of reshaping the world.	['Humble Bundle', 'Steam']	65	['Muse Games']	['Adventure', 'Indie', 'Shooter', 'Simulator']	['Muse Games']	2017-03-31	2017-03-31	['Action']		Key		False	['Linux', 'macOS', 'Windows']	https://images.gog.com/de9d8afbf2c8ac97f72d2e18705ef01a677bc2dfddd6975b7d4403e34cd6cccd_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/5c445569c13a7988342fe854535eaf539364bfd307442c8a8054fb1fb983014c_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/972bb14c7f26830352869e900b52c0e9b2c724dae993b594b08f579cd171e38b_glx_vertical_cover.webp?namespace=gamesdb
Guns of Icarus Online	Guns of Icarus Online	Guns of Icarus Online	Guns of Icarus Online is a team-based multiplayer online airship combat game. Captain or serve as crew aboard an airship with your friends and fly into battle against other ships in a steam/dieselpunk-inspired, post-apocalyptic world. Each player takes on one of the three roles aboard the ship—Captain, Gunner, or Engineer—and must work together to take down enemies and keep the ship flying. The game is all about teamwork, tactics, and fast-paced action.	['Steam']		['Muse Games']	['Adventure', 'Indie', 'Shooter', 'Simulator', 'Tactical']	['Muse Games']	2012-10-29	2012-10-29	['Action', 'Fantasy', 'Historical']				False	['Linux', 'macOS', 'Windows']	https://images.gog.com/63625f5156c0c3c331e3930cccaad57d957444e08f5ccde17d097ca4b0cb6080_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/304032452d64a975a8eb46ed5726ae0c1b5a950661491584ab82796cb41291c4_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/304032452d64a975a8eb46ed5726ae0c1b5a950661491584ab82796cb41291c4_glx_vertical_cover.webp?namespace=gamesdb
GWENT: The Witcher Card Game	GWENT: The Witcher Card Game	GWENT The Witcher Card Game	Join in The Witcher universe’s favorite card game! In GWENT, you clash with your friends in fast-paced duels that combine bluffing, on-the-fly decision making and careful deck construction.\n\nPlay your cards right and manage a two-row battle formation as you unleash your hand over a best-of-three series of rounds. With heroes, spells and special abilities that dramatically turn the tide of battle, deception and clever tricks will be necessary parts of your arsenal.\n\nPick your side – command five different factions: the mighty Nilfgaardian Empire, proud Skellige, brutal Monsters, cunning Northern Realms, or shadowy Scoia’tael.\nBuild your deck – collect new cards and create armies full of versatile units and unique heroes.\nCraft new cards – break down unwanted cards and craft new ones to build an ever-evolving deck.\n\nSKILL IS YOUR WAY TO VICTORY - Rules & Tricks\nIf you can’t overpower your enemy, make sure you know how to outsmart them!\nForce their hand – with limited cards per game, lure your opponent into draining their resources!\nLose the battle, win the war – win the entire game by learning how to cleverly lose a round.\nHold the line – play your cards across two rows and build a formation to counter your opponent’s strategy.\nShape the meta-game — the party just started and everyone can become a pro. Test yourself and become the next leaderboard legend.\n\nBRING YOUR ARMY TO THE TABLE - Game Modes\nPlay online for fun, or go competitive and win fame and glory!\nFriendly Matches – test your deck, try out new strategies, or just show off your collection of rare, animated cards.\nRanked Matches – rise through player-driven divisions.\nArena Mode – draft a deck from GWENT’s entire collection of cards and conquer Master Mirror’s arena!	['GOG', 'PlayStation Network']	85	['CD Projekt RED']	['Strategy']	['CD Projekt RED']	2018-10-23	2018-10-23	['Fantasy']	2630		['GWENT: The Witcher Card Game - 4k graphic assets pack']	False	['Windows']	https://images.gog.com/1f39a5fbc1536f2759122e51c2aaaf48bccdc13ca92360da86dfb34a0ae0f984_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/ea3db51b5dc1a0fb7de91b6db3986cd681e1ac0cce503137696ff49b9269882f_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/c3e238dfb94c3f189474f378cfd8855868ee38a22f9cc062089ba952fb6f55ab_glx_vertical_cover.webp?namespace=gamesdb
Hacknet	Hacknet	Hacknet	Hacknet is an immersive, terminal-based hacking simulator for PC. Dive down a rabbit hoIe as you follow the instructions of a recently deceased hacker, whose death may not have been the accident the media reports. Using old school command prompts and real hacking processes, you’ll solve the mystery with minimal hand-holding and a rich world full of secrets to explore.\n\nExploring the volatile nature of personal privacy, the prevalence of corporate greed, and the hidden powers of hackers on the internet, Hacknet delivers a true hacking simulation, while offering a support system that allows total beginners get a grasp of the real-world applications and commands found throughout the game.	['Humble Bundle']	88	['Team Fractal Alligator']	['Adventure', 'Indie', 'Puzzle', 'Simulator']	['Fellow Traveller']	2015-08-12	2015-08-12	['Mystery']				False	['Linux', 'macOS', 'Windows']	https://images.gog.com/1006676c3ed3dc73bc4ee9d3c182169c9fbacf3938d1da2d1b2eaeb7c626afbf_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/02155c8c6fde1bccc4855d1b6c841546112611a0a8bebacf08772a5ae925c24a_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/bc513221b0e1ef9573ce60bbfe18d06cd138cc2d3aa1b9e7eacb6d56a32544fd_glx_vertical_cover.webp?namespace=gamesdb
